模型,样本索引,真实标签,预测标签,预测概率
XGBoost,3130,0,0,0.0028665969148278236
XGBoost,3131,0,0,0.003174109850078821
XGBoost,3132,0,0,0.00456974795088172
XGBoost,3133,0,0,0.020928723737597466
XGBoost,3134,0,0,0.05384189635515213
XGBoost,3135,0,0,0.010285465978085995
XGBoost,3136,0,0,0.07258766144514084
XGBoost,3137,0,1,0.7741700410842896
XGBoost,3138,0,1,0.8683545589447021
XGBoost,3139,0,0,0.12370172888040543
XGBoost,3140,0,0,0.0036817328073084354
XGBoost,3141,0,0,0.004344953689724207
XGBoost,3142,0,0,0.021241750568151474
XGBoost,3143,0,0,0.00438379542902112
XGBoost,3144,0,0,0.004278785549104214
XGBoost,3145,0,0,0.007153869140893221
XGBoost,3146,0,0,0.0027130688540637493
XGBoost,3147,0,0,0.15530458092689514
XGBoost,3148,0,0,0.04563635215163231
XGBoost,3149,0,0,0.004566800780594349
XGBoost,3150,0,1,0.8185566663742065
XGBoost,3151,0,0,0.053988173604011536
XGBoost,3152,0,0,0.41937491297721863
XGBoost,3153,0,0,0.038725074380636215
XGBoost,3154,1,0,0.030733348801732063
XGBoost,3155,0,0,0.009123886935412884
XGBoost,3156,0,0,0.12126831710338593
XGBoost,3157,0,0,0.029620718210935593
XGBoost,3158,0,0,0.038852252066135406
XGBoost,3159,0,0,0.0005037944647483528
XGBoost,3160,0,0,0.004050817806273699
XGBoost,3161,0,0,0.04050414264202118
Voting集成,0,0,1,0.5160300037317495
Voting集成,1,0,1,0.5757078943083653
Voting集成,2,0,0,0.3423097743913835
Voting集成,3,0,0,0.16871297246295727
Voting集成,4,1,0,0.4009273550624916
Voting集成,5,0,0,0.05625717556864262
Voting集成,6,1,1,0.5411932959604108
Voting集成,7,0,0,0.21064231863616745
Voting集成,8,0,0,0.3031155118909869
Voting集成,9,0,0,0.0889107156839194
Voting集成,10,0,0,2.5999961765919214e-05
Voting集成,11,0,0,0.11328646177230194
Voting集成,12,0,0,1.1753456216771296e-06
Voting集成,13,0,0,0.36137932719113935
Voting集成,14,0,1,0.6111942957155863
Voting集成,15,0,0,0.08438331989624705
Voting集成,16,0,0,0.2785293706773902
Voting集成,17,0,0,0.27439081599107723
Voting集成,18,0,0,0.11018836739385224
Voting集成,19,0,0,0.16936262573823938
Voting集成,20,0,0,0.19873589045315943
Voting集成,21,0,0,0.4375719938750493
Voting集成,22,0,0,0.17776668952192967
Voting集成,23,0,0,0.23502149305111272
Voting集成,24,0,0,0.3031316476121328
Voting集成,25,0,0,0.278786740368034
Voting集成,26,0,0,0.0872463407424887
Voting集成,27,0,0,0.3052245241829429
Voting集成,28,0,0,0.13948314925212443
Voting集成,29,0,0,0.18020313683873598
Voting集成,30,0,0,0.00032603859336599394
Voting集成,31,0,1,0.5195083204869206
Voting集成,32,0,0,0.13968919261937748
Voting集成,33,0,0,0.00045413885645055694
Voting集成,34,0,1,0.5034993544337679
Voting集成,35,0,0,0.11735894480571923
Voting集成,36,1,0,0.3102834018985469
Voting集成,37,1,0,0.191602540808077
Voting集成,38,0,0,0.22746223895995885
Voting集成,39,0,0,0.17935304064119947
Voting集成,40,0,0,0.39482949795438066
Voting集成,41,0,0,6.933390297027673e-10
Voting集成,42,0,0,0.4509550003751483
Voting集成,43,0,0,0.33363023343726167
Voting集成,44,0,0,1.5261089856270438e-06
Voting集成,45,0,0,0.24708059184594852
Voting集成,46,0,0,0.4191092627954835
Voting集成,47,0,0,0.3333416551857799
Voting集成,48,0,0,0.1463669391301276
Voting集成,49,0,1,0.5585461619920045
Voting集成,50,0,0,0.05555875630150278
Voting集成,51,0,0,0.3150803781048576
Voting集成,52,0,0,0.30395248088478527
Voting集成,53,0,0,0.4094587083709001
Voting集成,54,0,1,0.5251715958705779
Voting集成,55,0,0,0.09261084485895908
Voting集成,56,0,0,0.05951705223871253
Voting集成,57,0,0,0.22606814770265338
Voting集成,58,0,1,0.7854300933140289
Voting集成,59,0,0,0.05766058814688943
Voting集成,60,1,0,0.2332109976626304
Voting集成,61,1,0,0.02988256926163663
Voting集成,62,0,1,0.5316616154328168
Voting集成,63,0,0,0.1448940904726327
Voting集成,64,0,0,0.18272448310950865
Voting集成,65,0,1,0.5609097160242119
Voting集成,66,0,0,0.08655449988036666
Voting集成,67,0,0,0.11243624235505877
Voting集成,68,0,0,0.17284037838505836
Voting集成,69,0,0,0.06153234593178044
Voting集成,70,0,0,0.44143108204211795
Voting集成,71,0,0,0.11916069093355343
Voting集成,72,0,0,0.07176610314333465
Voting集成,73,0,1,0.5699695650649366
Voting集成,74,0,0,0.33433422236281335
Voting集成,75,0,0,0.027930943196670128
Voting集成,76,0,1,0.5009840463474721
Voting集成,77,1,0,6.547905736169327e-06
Voting集成,78,0,0,0.10275913527976534
Voting集成,79,0,0,0.3623571374929298
Voting集成,80,0,0,7.002138687209857e-07
Voting集成,81,0,0,7.848864253081838e-10
Voting集成,82,0,0,0.17859586182591058
Voting集成,83,0,0,0.20290424792724152
Voting集成,84,1,0,0.4833894973294881
Voting集成,85,0,0,0.33736376640410026
Voting集成,86,0,0,0.3045490679854884
Voting集成,87,0,0,0.0006962935664737495
Voting集成,88,0,1,0.5549956922526912
Voting集成,89,0,0,0.36132211395537034
Voting集成,90,1,0,0.10753782278465963
Voting集成,91,0,0,0.4427515963040965
Voting集成,92,0,0,8.750335552413757e-05
Voting集成,93,0,0,0.20014353385808215
Voting集成,94,1,1,0.6698481407566375
Voting集成,95,0,0,0.23433372621261514
Voting集成,96,0,0,1.8399114003876602e-05
Voting集成,97,0,0,0.0790459776629244
Voting集成,98,0,0,0.3465248137630758
Voting集成,99,0,1,0.5105550842233548
Voting集成,100,0,0,1.9709697602833627e-07
Voting集成,101,0,0,0.1941293014347035
Voting集成,102,1,0,0.3436182497393923
Voting集成,103,0,0,0.1568452673355044
Voting集成,104,0,0,0.4891703925777098
Voting集成,105,0,0,0.2002708839480678
Voting集成,106,0,0,0.11769110813140558
Voting集成,107,0,0,0.2092826980746081
Voting集成,108,0,0,0.18360258041567437
Voting集成,109,0,1,0.781621573939229
Voting集成,110,0,0,0.028586338182007443
Voting集成,111,0,0,0.3822231527452056
Voting集成,112,1,0,0.09492926081297642
Voting集成,113,0,0,6.315640770612856e-07
Voting集成,114,0,1,0.9424842820499418
Voting集成,115,0,0,0.19747552809140043
Voting集成,116,1,1,0.533575035486679
Voting集成,117,0,0,0.3460789126101324
Voting集成,118,0,0,0.030537520529767517
Voting集成,119,0,1,0.6973037763057852
Voting集成,120,1,0,0.0295323979155977
Voting集成,121,0,0,1.0434985446879877e-09
Voting集成,122,0,1,0.8993776283423044
Voting集成,123,1,0,0.1518808745024864
Voting集成,124,0,1,0.7682175219962547
Voting集成,125,0,1,0.5422294397545832
Voting集成,126,0,0,0.3384588245225731
Voting集成,127,0,0,0.11874487030275871
Voting集成,128,1,1,0.6038542606362454
Voting集成,129,0,0,0.08455624668461686
Voting集成,130,0,0,0.33149422587680316
Voting集成,131,0,0,0.08594568505495043
Voting集成,132,0,0,0.11450906079697591
Voting集成,133,0,0,0.1637364873749413
Voting集成,134,0,0,0.02859376912445112
Voting集成,135,0,0,0.00026507064082321004
Voting集成,136,0,1,0.7264615697654437
Voting集成,137,0,0,0.11820241128044083
Voting集成,138,0,0,0.2295841716270033
Voting集成,139,0,0,0.27617758306803436
Voting集成,140,0,0,0.02960648465683546
Voting集成,141,0,0,0.3098555956429059
Voting集成,142,0,0,0.15143634837629863
Voting集成,143,0,1,0.8047704756925601
Voting集成,144,0,0,0.16395029316499957
Voting集成,145,0,0,0.1739162299492151
Voting集成,146,0,1,0.5783179262510117
Voting集成,147,0,0,0.2250866040165177
Voting集成,148,0,0,0.029944536574819613
Voting集成,149,0,0,0.37908862268556415
Voting集成,150,0,0,0.12119254459689516
Voting集成,151,1,0,0.3450614351881627
Voting集成,152,1,0,0.47493446603989115
Voting集成,153,0,0,0.2451408350224389
Voting集成,154,0,1,0.6025506697546648
Voting集成,155,0,0,0.2409581623366921
Voting集成,156,0,0,0.05545957734452548
Voting集成,157,0,0,0.38392535655497756
Voting集成,158,0,0,0.21461075136568178
Voting集成,159,0,0,0.05933134113993627
Voting集成,160,0,0,0.3010615193631964
Voting集成,161,0,0,0.4480668393640134
Voting集成,162,0,0,0.1283479828195015
Voting集成,163,0,0,0.14743602752341067
Voting集成,164,0,0,0.02777238606675572
Voting集成,165,0,0,0.4483901884134412
Voting集成,166,1,0,0.4100272855813896
Voting集成,167,0,0,0.32995937475652704
Voting集成,168,0,0,0.05476844932189967
Voting集成,169,0,0,1.0983064607914665e-09
Voting集成,170,0,0,0.20442423790384331
Voting集成,171,1,1,0.580958070945354
Voting集成,172,0,0,0.24578695664119876
Voting集成,173,0,1,0.5714633512126773
Voting集成,174,0,0,0.1542615507450494
Voting集成,175,0,0,1.0695819524573134e-06
Voting集成,176,0,0,0.0859489071104707
Voting集成,177,0,1,0.8424386146793258
Voting集成,178,0,0,0.46940689849964534
Voting集成,179,0,0,0.02747585743969717
Voting集成,180,1,0,0.17479560498960148
Voting集成,181,0,0,0.11953370071918323
Voting集成,182,0,0,0.1740011960000454
Voting集成,183,0,1,0.6019048669196428
Voting集成,184,0,0,0.029466833431371273
Voting集成,185,0,1,0.7458262275745827
Voting集成,186,0,0,0.24376273002140691
Voting集成,187,0,0,0.4575442001527239
Voting集成,188,0,0,0.20685592848962242
Voting集成,189,0,1,0.5009654397055366
Voting集成,190,0,0,0.2777777808478676
Voting集成,191,0,0,0.22297234294784551
Voting集成,192,0,0,0.027911020230863667
Voting集成,193,0,0,0.34316267171173
Voting集成,194,0,0,0.2676629793702678
Voting集成,195,0,0,0.1780054603621645
Voting集成,196,0,1,0.7163989308016417
Voting集成,197,1,0,0.4432268723935096
Voting集成,198,0,0,0.090897090933257
Voting集成,199,0,0,0.027724641186445395
Voting集成,200,0,0,0.17454712632979733
Voting集成,201,0,0,0.08901403796600471
Voting集成,202,0,0,0.0578117946895343
Voting集成,203,0,0,0.17896521119278966
Voting集成,204,0,0,0.44932771499609064
Voting集成,205,0,0,0.18200590809957784
Voting集成,206,0,0,0.026389062515526373
Voting集成,207,0,0,0.14903554333946853
Voting集成,208,0,0,0.23610414158367765
Voting集成,209,0,1,0.763391592350842
Voting集成,210,0,0,0.05556223164885132
Voting集成,211,0,0,0.09532072431303111
Voting集成,212,0,0,0.05789712642053486
Voting集成,213,0,0,0.265441287869932
Voting集成,214,0,0,8.672623273424295e-08
Voting集成,215,0,0,0.1813667422074231
Voting集成,216,0,0,0.184492194357276
Voting集成,217,0,0,6.426228007336022e-07
Voting集成,218,0,0,0.16900796240039118
Voting集成,219,0,0,0.09057799202166533
Voting集成,220,0,0,2.0330506539550086e-06
Voting集成,221,0,0,0.35681604591165117
Voting集成,222,0,0,0.029207350559899734
Voting集成,223,0,0,0.47131722188239994
Voting集成,224,0,0,0.1181889441286879
Voting集成,225,0,0,0.11263795579746215
Voting集成,226,0,0,0.34614631942325236
Voting集成,227,0,0,0.027785079421429743
Voting集成,228,0,0,0.3059289193905466
Voting集成,229,0,0,0.27659155819567216
Voting集成,230,1,0,2.3778416736591963e-09
Voting集成,231,0,1,0.546661520200527
Voting集成,232,0,0,0.3762032127931298
Voting集成,233,0,0,0.2780672211373972
Voting集成,234,0,0,0.09188495057835779
Voting集成,235,0,0,0.02957246906867482
Voting集成,236,0,0,0.058670896983624064
Voting集成,237,0,0,0.05719581313041432
Voting集成,238,0,1,0.5954504049419072
Voting集成,239,1,0,0.34824541686383664
Voting集成,240,1,0,0.08727411575736004
Voting集成,241,0,0,1.623020035871286e-05
Voting集成,242,0,0,0.4486385159988173
Voting集成,243,0,0,6.01544469866604e-05
Voting集成,244,0,0,0.02956745587924618
Voting集成,245,0,0,0.028771302392536974
Voting集成,246,0,0,0.40393738454749406
Voting集成,247,0,0,0.03106377098574729
Voting集成,248,0,1,0.5154060665743306
Voting集成,249,0,0,0.09575081114465556
Voting集成,250,0,0,0.1252589929912894
Voting集成,251,0,1,0.7454456150982004
Voting集成,252,0,0,0.42075054981072485
Voting集成,253,0,0,0.14152073969684398
Voting集成,254,0,1,0.807235078902452
Voting集成,255,0,0,1.255955294505216e-07
Voting集成,256,0,1,0.6897258694350361
Voting集成,257,0,1,0.6728128790415483
Voting集成,258,0,1,0.5485856637058873
Voting集成,259,0,0,0.00010989928020524079
Voting集成,260,0,1,0.5369390345101115
Voting集成,261,0,0,7.714625989679515e-07
Voting集成,262,0,1,0.5090750147783316
Voting集成,263,0,0,0.45382988632296367
Voting集成,264,0,1,0.6346761250982288
Voting集成,265,1,0,0.1531121336053791
Voting集成,266,0,0,0.04051871552365898
Voting集成,267,0,0,0.14789748385557908
Voting集成,268,0,1,0.6434688230482238
Voting集成,269,0,0,0.1574046219906153
Voting集成,270,0,0,0.1502308504156515
Voting集成,271,0,1,0.6132844737368552
Voting集成,272,0,0,0.40738245898179565
Voting集成,273,0,0,0.339047096014143
Voting集成,274,0,0,0.08081151305112476
Voting集成,275,0,0,0.2551081518169234
Voting集成,276,0,0,0.41717643591017844
Voting集成,277,0,0,0.2821751658503659
Voting集成,278,0,0,0.08461840514755241
Voting集成,279,0,0,0.2110742109705682
Voting集成,280,0,0,0.11719134778450396
Voting集成,281,0,0,0.11769568235234494
Voting集成,282,1,0,0.14543861559724483
Voting集成,283,0,0,0.28682777027559586
Voting集成,284,0,0,0.3204435241021708
Voting集成,285,0,0,0.26002091693853335
Voting集成,286,0,0,0.22973269672422805
Voting集成,287,0,0,0.22731355420600485
Voting集成,288,0,0,0.2193660964649917
Voting集成,289,0,0,0.026941349026377057
Voting集成,290,0,0,0.12020946566032699
Voting集成,291,0,0,0.4031265689126577
Voting集成,292,0,0,0.008602800999844656
Voting集成,293,0,0,0.41715881243291203
Voting集成,294,0,0,0.2542108982596893
Voting集成,295,0,0,0.055555555597742445
Voting集成,296,0,0,0.0288972540227304
Voting集成,297,0,0,0.18077676210542812
Voting集成,298,1,0,0.11562356515163048
Voting集成,299,0,0,0.031086177243764643
Voting集成,300,0,0,0.05863080296382341
Voting集成,301,0,0,0.04865580877843364
Voting集成,302,0,1,0.6322588522690875
Voting集成,303,1,0,0.11929101261390272
Voting集成,304,0,0,0.037310252305299184
Voting集成,305,0,0,0.09123276443587207
Voting集成,306,1,0,0.030541007312518204
Voting集成,307,0,0,3.231145713087788e-06
Voting集成,308,0,0,0.06061262971580222
Voting集成,309,0,0,0.03134064024066728
Voting集成,310,0,0,3.783634407128679e-08
Voting集成,311,0,1,0.512074006429918
Voting集成,312,0,0,0.3166125480761946
Voting集成,313,0,0,0.443972573567006
Voting集成,314,0,0,0.12181864143550493
Voting集成,315,0,0,0.2752210251524679
Voting集成,316,0,0,0.0606228446277303
Voting集成,317,0,0,0.28617748727737063
Voting集成,318,0,0,0.2850159892857207
Voting集成,319,0,1,0.5320370007792691
Voting集成,320,0,0,0.06995659563173444
Voting集成,321,0,0,0.4151531231734184
Voting集成,322,0,0,0.4210085014122989
Voting集成,323,0,0,2.0284102903867415e-05
Voting集成,324,0,0,0.004703123282113348
Voting集成,325,0,0,0.10436723313686143
Voting集成,326,0,0,0.3386813866401019
Voting集成,327,0,0,0.32063996696742564
Voting集成,328,0,0,0.2988811919151546
Voting集成,329,0,0,1.6728673398358552e-06
Voting集成,330,0,0,0.33261094586830936
Voting集成,331,0,0,0.11388014453398744
Voting集成,332,0,0,1.357029622361562e-05
Voting集成,333,0,1,0.6363676615392081
Voting集成,334,1,1,0.5649979840032963
Voting集成,335,0,1,0.569445665360196
Voting集成,336,0,0,0.13983352021632603
Voting集成,337,0,0,0.09144201068158164
Voting集成,338,0,0,0.19861281076156112
Voting集成,339,0,0,0.1441811371822273
Voting集成,340,0,0,0.07306178517382025
Voting集成,341,0,0,2.0005669273237827e-07
Voting集成,342,0,0,5.017320292010208e-07
Voting集成,343,0,0,0.38031972926192287
Voting集成,344,0,0,0.18029451294727236
Voting集成,345,0,1,0.609446874407791
Voting集成,346,0,0,0.2761435390192321
Voting集成,347,0,0,0.2532420394715234
Voting集成,348,0,0,0.17975419291852268
Voting集成,349,0,0,0.0395592274873851
Voting集成,350,0,0,0.04761912079361216
Voting集成,351,0,0,0.11111973525228529
Voting集成,352,0,1,0.5496608955578501
Voting集成,353,0,0,0.3356593420666685
Voting集成,354,0,0,0.02669737937903741
Voting集成,355,0,0,0.21290309938564023
Voting集成,356,0,0,5.645651799815022e-08
Voting集成,357,0,0,2.498226803545161e-10
Voting集成,358,0,0,0.20831517265909738
Voting集成,359,0,0,0.0006504956603211066
Voting集成,360,0,0,0.3775633266173011
Voting集成,361,0,0,0.09361589116494089
Voting集成,362,0,0,0.24255088357777618
Voting集成,363,0,0,0.20901186288469584
Voting集成,364,0,0,0.21803387190367207
Voting集成,365,0,0,0.3906245872430813
Voting集成,366,0,1,0.916100547391172
Voting集成,367,0,0,0.22655542541499507
Voting集成,368,0,0,0.42828200256641064
Voting集成,369,1,1,0.563406491286623
Voting集成,370,0,0,3.148523462758335e-09
Voting集成,371,0,0,4.675720484813565e-06
Voting集成,372,0,1,0.6635931018245018
Voting集成,373,0,0,0.244520526926949
Voting集成,374,0,0,0.3344698986704138
Voting集成,375,0,0,0.055555561639625016
Voting集成,376,0,0,0.09689750740682672
Voting集成,377,0,0,0.3016444231964454
Voting集成,378,0,1,0.5074786657744718
Voting集成,379,0,0,6.908120676017236e-05
Voting集成,380,0,0,0.05706362480175467
Voting集成,381,0,0,0.09206892066000294
Voting集成,382,0,0,0.4299232064313809
Voting集成,383,0,0,0.18349134779498444
Voting集成,384,0,0,0.027905717777054678
Voting集成,385,0,0,0.4637227973788647
Voting集成,386,0,1,0.7497100277542147
Voting集成,387,0,0,0.43300008918250343
Voting集成,388,0,0,0.3333383410107719
Voting集成,389,0,0,0.4275604090378491
Voting集成,390,0,0,0.0017957686835430038
Voting集成,391,0,1,0.5387717645747284
Voting集成,392,0,0,0.34753001740310796
Voting集成,393,0,0,1.4135907892396382e-05
Voting集成,394,1,1,0.8285433394935661
Voting集成,395,1,0,0.05945494240954787
Voting集成,396,0,0,0.14116473604835672
Voting集成,397,0,0,0.14307488970063678
Voting集成,398,0,0,0.28149902976773705
Voting集成,399,0,0,0.11461442472553938
Voting集成,400,0,0,0.05720472785209915
Voting集成,401,0,0,3.984298121376299e-05
Voting集成,402,0,0,8.234977520364178e-06
Voting集成,403,0,0,0.11346640925130012
Voting集成,404,0,0,0.4711018077663612
Voting集成,405,0,0,0.17589496572472826
Voting集成,406,0,0,0.2904783467392425
Voting集成,407,0,0,0.17302675401286383
Voting集成,408,0,0,0.08415567255145445
Voting集成,409,0,0,0.30304534514314013
Voting集成,410,0,1,0.6154380429164027
Voting集成,411,0,0,0.45741361373469974
Voting集成,412,0,0,5.304204295446953e-06
Voting集成,413,0,0,0.08574290606585204
Voting集成,414,0,0,0.02119224969507498
Voting集成,415,0,1,0.574144373334924
Voting集成,416,0,0,1.5583119484097627e-06
Voting集成,417,0,0,0.028027780308595405
Voting集成,418,0,0,0.028625409454287692
Voting集成,419,0,0,0.3229335652465217
Voting集成,420,0,0,0.12047984566589777
Voting集成,421,0,1,0.5137263573780798
Voting集成,422,0,0,2.0290583171914553e-07
Voting集成,423,0,0,7.075460104399721e-07
Voting集成,424,1,0,0.24791098448599067
Voting集成,425,0,0,0.02916820406944565
Voting集成,426,0,0,0.08579683005836847
Voting集成,427,0,0,1.8591894504233127e-06
Voting集成,428,1,0,0.3701424735493593
Voting集成,429,0,0,2.5589802282773557e-06
Voting集成,430,0,0,0.42351683800064616
Voting集成,431,0,0,0.16231602165570305
Voting集成,432,0,0,0.059308652005726076
Voting集成,433,0,0,0.3992685787983241
Voting集成,434,0,0,0.08621772108107097
Voting集成,435,0,0,0.058554015978333825
Voting集成,436,0,0,0.08907128593378084
Voting集成,437,0,0,0.18463854558014
Voting集成,438,0,0,0.29744179562473433
Voting集成,439,0,0,0.35401132500157306
Voting集成,440,0,0,0.030248465896987566
Voting集成,441,0,0,0.32769041300313256
Voting集成,442,0,0,0.43433902137931524
Voting集成,443,0,0,0.028066647425385907
Voting集成,444,0,1,0.6227736476080156
Voting集成,445,0,0,0.3503844658311035
Voting集成,446,0,0,0.14336978058118424
Voting集成,447,0,0,0.10586903850302654
Voting集成,448,0,0,0.1198545687078384
Voting集成,449,1,1,0.6384530001760663
Voting集成,450,0,0,0.20281261744928877
Voting集成,451,0,0,4.477089728940453e-10
Voting集成,452,0,0,0.4464959729252893
Voting集成,453,0,0,0.23243847372589121
Voting集成,454,0,0,0.1407411205126709
Voting集成,455,0,0,0.17981136696013353
Voting集成,456,0,0,0.047219667653271784
Voting集成,457,0,0,0.3882791450232997
Voting集成,458,0,0,0.3930161668634386
Voting集成,459,0,0,0.3618027939585084
Voting集成,460,0,0,0.28444319218705766
Voting集成,461,0,0,0.16751652372145318
Voting集成,462,0,0,0.058764905662058574
Voting集成,463,0,0,0.43605641574238674
Voting集成,464,0,0,0.11480399462513972
Voting集成,465,0,0,0.227014437331425
Voting集成,466,0,0,0.11917658979480505
Voting集成,467,0,0,0.20022240397982585
Voting集成,468,0,0,0.33381965345351255
Voting集成,469,0,0,0.12559007921227017
Voting集成,470,0,0,0.21853695374399632
Voting集成,471,0,0,0.1509384686971811
Voting集成,472,0,0,0.05787552543130203
Voting集成,473,0,0,0.35516609072727273
Voting集成,474,0,0,0.2766874679779429
Voting集成,475,1,1,0.6387201070695144
Voting集成,476,0,0,3.5402723130255127e-06
Voting集成,477,0,0,1.727034495170611e-06
Voting集成,478,0,0,0.330957804458138
Voting集成,479,0,0,0.2711535006810642
Voting集成,480,1,0,0.3255168743465694
Voting集成,481,0,1,0.6713466697336729
Voting集成,482,0,0,0.00020105381819413614
Voting集成,483,0,0,0.029973423938144627
Voting集成,484,0,0,0.0027864026808150527
Voting集成,485,0,0,0.4804764265245645
Voting集成,486,1,1,0.7869799443399246
Voting集成,487,0,0,0.2431497649907994
Voting集成,488,0,0,0.0884825767187588
Voting集成,489,0,0,0.3559403546538056
Voting集成,490,1,1,0.9441411762153903
Voting集成,491,0,0,0.10134930483685017
Voting集成,492,0,0,3.93163341998429e-06
Voting集成,493,0,0,0.3333408289357256
Voting集成,494,0,1,0.7827499011347056
Voting集成,495,0,0,0.3822751347760151
