证券代码,时间,舞弊标签,流动比率,速动比率,资产负债率,权益乘数,总资产净利润率(ROA)A,净资产收益率（ROE）A,营业净利率,营业毛利率,总资产周转率A,应收账款周转率A,存货周转率A,异常经营活动现金流量,现金比率,营业收入增长率A,净利润增长率A,总资产增长率A,无形资产比率,固定资产比率,管理费用率,财务费用率
2178,2023,1,1.218827,1.152628,0.605353,2.533908,0.016018,0.040588,0.038092,0.25524,0.420506,2.266411,8.397858,-0.0067,0.378531,0.553655,0.960281,-0.015122,0.047706,0.057373,0.133431,0.009221
2179,2023,0,2.20832,1.873094,0.381093,1.615753,0.099403,0.160611,0.176133,0.379532,0.564366,2.407192,2.97287,0.0391,0.785236,0.024806,-0.500347,0.11749,0.02205,0.125763,0.066396,-0.007514
2182,2023,0,1.005106,0.697616,0.473974,1.901045,0.030972,0.058879,0.04662,0.13442,0.664351,4.517994,5.264045,-0.0144,0.087838,0.028739,0.103561,0.270681,0.027713,0.295935,0.022143,0.012932
2184,2023,0,1.450571,1.085944,0.602644,2.516634,0.033842,0.085169,0.042858,0.172759,0.789638,3.185694,3.112112,0.0363,0.251757,0.175677,-0.995628,0.437223,0.00677,0.048544,0.035677,0.001229
2190,2023,0,1.364915,1.037509,0.342865,1.521756,0.012587,0.019155,0.032343,0.110131,0.389184,3.018899,4.137571,-0.0444,0.104335,0.204481,-1.084088,0.120725,0.021871,0.120436,0.022232,0.002932
2196,2023,1,1.024028,0.889991,0.654084,2.890874,0.024412,0.070573,0.039879,0.158059,0.61217,2.314182,7.581304,-0.0116,0.103622,0.420818,-0.78864,0.066083,0.065943,0.272028,0.053997,0.007921
2201,2023,0,0.989413,0.66542,0.6313,2.712231,0.013259,0.035962,0.022563,0.247649,0.587646,2.607138,2.409896,-0.0205,0.086844,0.449578,0.543093,0.226422,0.023474,0.327826,0.068832,0.022541
2204,2023,0,1.191282,0.798496,0.712627,3.479798,0.014953,0.052034,0.030251,0.206499,0.494302,2.489975,1.556504,-0.0604,0.112833,-0.074678,-0.481184,0.120337,0.017932,0.106915,0.062718,-0.001514
2206,2023,0,1.232537,0.887241,0.489005,1.956967,0.048501,0.094915,0.062447,0.16179,0.776675,7.215389,4.617081,0.0346,0.163552,-0.088162,-0.235069,-0.0329,0.03414,0.368175,0.033144,0.002812
2209,2023,0,1.165127,0.67773,0.687519,3.200194,0.022731,0.072742,0.036295,0.24098,0.626283,4.004127,1.49747,0.0669,0.212516,-0.020819,-1.043951,0.189976,0.0125,0.151605,0.076306,-0.000261
2216,2023,0,1.221764,0.84197,0.422838,1.732617,0.099669,0.172689,0.106245,0.258352,0.938112,15.670437,4.727794,-0.0373,0.271497,0.051702,0.70799,-0.002133,0.051292,0.21774,0.022982,-0.001906
2218,2023,1,2.717394,2.225319,0.36897,1.58471,0.003472,0.005502,0.020504,0.250487,0.169316,0.94073,1.808457,-0.0243,0.471729,0.125231,-1.94122,-0.068572,0.053595,0.420699,0.127559,0.039463
2221,2023,0,1.037313,0.829456,0.697958,3.310794,0.004103,0.013584,0.006353,0.055509,0.645788,6.435782,6.968363,0.0155,0.274683,0.103932,0.264524,0.015454,0.032129,0.282502,0.006781,0.033638
2225,2023,0,1.735769,1.104504,0.568783,2.31902,0.030759,0.07133,0.046197,0.199254,0.665816,2.934557,2.272945,-0.0077,0.155689,0.001207,-0.290615,0.092222,0.029843,0.169376,0.053511,0.006678
2226,2023,0,1.817125,1.676861,0.410952,1.697654,0.059679,0.101314,0.112379,0.294761,0.531053,2.62905,10.688816,0.0036,0.444965,0.187746,-0.426547,0.009768,0.041772,0.393537,0.087133,0.01617
2239,2023,1,1.154811,0.836296,0.556529,2.254939,0.006631,0.014954,0.012377,0.13795,0.535807,2.94037,2.757275,-0.0473,0.075424,-0.024145,-0.376676,0.051305,0.038629,0.118684,0.048582,0.007432
2240,2023,0,1.444624,0.953622,0.360329,1.563303,0.033378,0.05218,0.087119,0.124948,0.383131,12.487046,2.374164,0.046,0.342443,-0.292854,-1.875549,0.12596,0.050354,0.17657,0.056524,0.016552
2242,2023,0,1.38366,1.246342,0.542011,2.18346,0.051306,0.112026,0.040628,0.258637,1.262833,9.519788,12.762086,0.0347,0.489598,0.149395,-0.779072,0.07587,0.015431,0.080315,0.039638,-0.006475
2245,2023,0,1.506437,1.082061,0.383903,1.623122,0.018151,0.029462,0.038273,0.127997,0.474255,3.915374,2.933066,0.0055,0.1472,0.055975,-0.229662,-0.027714,0.019901,0.26635,0.024984,0.005629
2249,2023,0,1.560158,1.246248,0.454108,1.831865,0.041912,0.076777,0.059757,0.226934,0.701382,4.256478,4.402347,0.0707,0.301851,-0.035409,-0.255232,0.059242,0.027771,0.100173,0.072634,-0.005385
2252,2023,0,3.864924,2.231239,0.071367,1.076852,0.055669,0.059948,0.223185,0.407918,0.249431,13.702421,1.285903,0.0299,1.424016,-0.003026,-1.014943,0.048279,0.007324,0.041227,0.047587,-0.011499
2254,2023,0,1.46596,1.147722,0.407572,1.68797,0.026563,0.044838,0.092172,0.242231,0.288189,10.83585,2.453147,-0.0152,0.549611,0.048014,-0.507,0.357553,0.032979,0.392309,0.07004,-0.001344
2258,2023,0,1.428742,0.979403,0.410087,1.695164,0.051741,0.087709,0.097732,0.233415,0.52941,5.447464,3.704372,0.0209,0.396676,0.19968,-0.402847,0.152354,0.070836,0.418473,0.057432,0.001885
2264,2023,1,2.050885,1.376034,0.446441,1.806492,0.067502,0.121942,0.070681,0.253724,0.955025,5.564733,2.39395,0.0366,0.206377,0.307421,-0.296856,0.10581,0.000815,0.001908,0.036611,-0.002212
2270,2023,0,4.028764,3.535252,0.255733,1.343603,0.121877,0.163754,0.280785,0.522343,0.434057,4.603198,2.563116,0.091,1.339109,-0.070797,-0.515581,0.012373,0.035708,0.191483,0.069291,-0.005734
2271,2023,0,1.650643,1.52344,0.439035,1.782643,0.04469,0.079667,0.069677,0.276873,0.641391,3.430435,9.4537,-0.0128,0.429483,-0.122943,-1.065653,0.011528,0.044325,0.204254,0.046902,0.003917
2273,2023,1,2.273465,1.930963,0.20277,1.254344,0.054861,0.068814,0.121635,0.278089,0.451025,4.439562,5.098244,0.0688,0.834555,-0.09959,-0.370593,0.094434,0.026257,0.386675,0.06969,-0.013753
2276,2023,0,1.509848,1.33976,0.605868,2.53722,0.040756,0.103407,0.037088,0.142749,1.098892,3.746961,10.772268,-0.0374,0.255272,-0.250332,-0.606253,0.086929,0.022286,0.129908,0.024335,0.00585
2281,2023,0,3.068153,2.445037,0.298905,1.426339,0.051475,0.073421,0.102151,0.22631,0.503909,3.080503,2.486006,0.0576,1.233885,0.146932,0.217294,0.214519,0.023926,0.104986,0.019231,-0.025451
2282,2023,0,4.979774,3.937684,0.113387,1.127888,0.033498,0.037782,0.081667,0.260559,0.410182,3.997194,2.98391,-0.0052,1.735469,0.041204,-0.148141,0.011532,0.030692,0.149544,0.054292,-0.007752
2283,2023,0,2.227802,1.526389,0.277567,1.384212,0.04654,0.064422,0.097197,0.249085,0.478823,3.334874,1.992828,0.062,0.354392,0.164841,-0.19733,0.048187,0.039339,0.346393,0.047055,-0.000683
2284,2023,1,1.274217,1.033744,0.551316,2.228738,0.015539,0.034633,0.02504,0.166645,0.620579,4.798123,4.066571,0.0567,0.438983,0.205024,-1.015652,-0.040815,0.02441,0.230889,0.049161,0.013063
2286,2023,1,1.363229,0.879978,0.254018,1.340515,0.020298,0.027209,0.021383,0.081038,0.949235,11.016154,8.32566,0.019,0.414651,-0.182219,-0.396703,-0.115511,0.045613,0.536648,0.028023,0.006803
2292,2023,0,1.187811,0.752633,0.33101,1.494791,0.01686,0.025203,0.030821,0.377203,0.547039,6.515993,2.66316,-0.0208,0.39658,-0.000681,-0.578964,-0.091023,0.017747,0.055047,0.14089,0.007437
2293,2023,1,1.962894,1.343887,0.374115,1.597738,0.083904,0.134057,0.107408,0.472674,0.781176,11.482545,2.085245,0.0483,0.955985,0.20186,0.206225,-0.041446,0.04535,0.132099,0.059476,-0.004262
2296,2023,0,2.731234,1.719172,0.236435,1.309646,0.061852,0.081004,0.220318,0.435742,0.280741,1.658087,0.752984,0.0272,0.442591,0.302502,0.029692,0.074175,0.01838,0.140561,0.104217,-0.006253
2297,2023,0,2.503211,1.583394,0.249771,1.332926,0.010248,0.01366,0.049567,0.261088,0.206753,1.980647,0.80146,-0.0345,0.784141,-0.191134,-0.120063,0.064337,0.090595,0.248994,0.090138,-0.005232
2299,2023,0,0.64473,0.330573,0.541398,2.180541,0.027661,0.060317,0.033685,0.105638,0.821168,20.363596,4.956023,0.0653,0.052753,-0.059157,-1.336398,0.189367,0.015244,0.558176,0.020322,0.008008
2303,2023,0,1.758465,1.591458,0.33562,1.505162,0.0259,0.038984,0.057066,0.252338,0.453861,3.215701,7.197784,0.0159,0.679071,-0.037692,-0.41478,0.044584,0.034775,0.213081,0.068823,-0.012281
2317,2023,0,3.900868,3.388324,0.299271,1.427084,0.038693,0.055218,0.095727,0.585959,0.404202,5.432559,2.077035,-0.019,1.183599,-0.084412,-1.437744,0.118304,0.069164,0.088116,0.059622,0.006429
2318,2023,0,1.674647,1.201205,0.427484,1.746677,0.11461,0.200187,0.174101,0.261805,0.658297,7.679569,2.590228,0.1095,0.70271,0.010271,-0.027038,0.318668,0.028598,0.197975,0.042883,-0.004922
2321,2023,1,1.622798,0.981477,0.62061,2.635811,0.015761,0.041542,0.01565,0.091076,1.007052,8.249989,4.523975,-0.0996,0.089475,-0.100479,-1.514302,0.042355,0.048907,0.340417,0.027567,0.020268
2324,2023,0,1.293386,0.99368,0.610198,2.565406,0.039714,0.101882,0.054295,0.164987,0.731437,2.439462,3.987514,-0.0072,0.136137,-0.09731,-0.728015,0.383228,0.029401,0.176709,0.027446,0.010177
2327,2023,0,3.180255,2.431989,0.219564,1.281335,0.115696,0.148245,0.188839,0.556279,0.61267,7.811056,1.916994,0.0863,0.412036,0.693237,0.778961,0.05805,0.019379,0.235274,0.037388,-0.00325
2328,2023,0,1.957619,1.510402,0.370635,1.588902,0.048869,0.077648,0.050483,0.105898,0.968035,8.841356,6.595549,0.0302,0.741929,-0.02227,-0.453371,0.035835,0.0237,0.141548,0.03044,-0.00389
2332,2023,0,3.247531,2.366006,0.166283,1.199448,0.080385,0.096418,0.136323,0.528759,0.589663,7.474086,2.105507,0.0276,1.556821,-0.208498,-0.472671,0.037818,0.023808,0.245876,0.068202,-0.005412
2333,2023,0,1.817445,1.587138,0.411103,1.69809,0.017316,0.029405,0.034261,0.140562,0.505425,1.727924,5.155908,-0.1234,0.313808,0.061646,-0.997224,0.166771,0.028625,0.220773,0.046532,0.008822
2334,2023,0,1.929271,1.550786,0.479884,1.922647,0.063273,0.121651,0.071494,0.315137,0.884999,4.144261,4.278328,0.0576,0.475175,0.174031,-0.257847,0.059535,0.035231,0.185611,0.052983,0.001091
2335,2023,0,1.374129,1.214285,0.620004,2.631606,0.043884,0.115484,0.063973,0.273442,0.68597,2.916274,8.324446,0.0716,0.200075,0.253536,-0.47538,0.189426,0.048684,0.23558,0.032138,0.009006
2337,2023,0,2.681941,1.843512,0.324278,1.479898,0.032603,0.048249,0.093279,0.369073,0.349518,2.90589,0.815854,-0.0751,0.85408,0.757043,0.351358,0.063869,0.014204,0.093992,0.096668,-0.022087
2338,2023,0,2.836329,1.80774,0.326741,1.485313,0.056632,0.084116,0.159371,0.34934,0.355347,2.876969,1.186972,-0.0145,0.763877,0.610691,-0.883004,0.127149,0.02616,0.151463,0.151692,0.00804
2340,2023,0,1.106794,0.733203,0.587647,2.425104,0.022079,0.053544,0.038065,0.122393,0.580035,4.40962,3.22921,-0.0059,0.245059,0.413204,1.124953,0.192677,0.044382,0.336009,0.028382,0.018078
2344,2023,0,0.873183,0.610722,0.336178,1.506427,0.016869,0.025413,0.179239,0.356339,0.094117,14.905778,0.894328,-0.0571,0.19055,0.924906,0.37175,-0.060385,0.002416,0.025694,0.094254,-0.009493
2345,2023,0,2.397489,0.81052,0.334636,1.502937,0.057521,0.086451,0.055938,0.260718,1.028299,20.608447,1.622483,0.0012,0.343103,-0.061766,-0.863886,0.033206,0.00423,0.092451,0.021337,0.005326
2353,2023,0,2.332178,1.803786,0.365953,1.57717,0.078469,0.123759,0.179232,0.330499,0.43781,2.172467,1.817621,-0.0151,0.436091,0.545681,0.68328,0.087277,0.022856,0.102446,0.033145,-0.00068
2358,2023,0,1.253042,1.11213,0.500568,2.002276,0.011641,0.023308,0.028014,0.287304,0.415545,0.862908,4.259189,-0.0274,0.025593,0.219559,-1.228275,0.011302,0.020708,0.32414,0.067781,0.041782
2363,2023,0,1.971998,1.44611,0.361922,1.567207,0.008943,0.014016,0.01369,0.088112,0.653297,4.863131,3.262095,0.0141,0.623919,0.115789,-1.037449,-0.047218,0.017117,0.270491,0.029331,-0.007403
2364,2023,0,2.481547,1.851139,0.294241,1.416915,0.012859,0.01822,0.027299,0.263019,0.471057,1.619404,1.894322,0.0254,0.408683,0.786238,-0.528349,0.008663,0.019035,0.128187,0.063657,-0.001598
2367,2023,0,1.40727,1.095384,0.53363,2.14422,0.049321,0.105755,0.072581,0.282229,0.679524,3.594808,2.969872,0.0682,0.542919,0.249766,-0.874699,0.099207,0.024381,0.137786,0.035905,-0.003285
2371,2023,0,2.003141,1.112716,0.537063,2.160122,0.075203,0.162448,0.182646,0.411002,0.411742,5.860695,0.765346,-0.0004,0.640835,0.215737,-0.052186,0.26023,0.047497,0.062518,0.079354,-0.000821
2375,2023,0,1.281155,1.109305,0.643783,2.807275,0.011029,0.030962,0.019725,0.111982,0.559135,3.291981,4.521691,0.0088,0.171574,0.29054,-0.960361,-0.007101,0.009334,0.033283,0.023893,0.003684
2378,2023,0,1.279546,0.591763,0.580955,2.386376,0.029321,0.06997,0.042041,0.150325,0.697426,9.46875,1.943082,-0.0179,0.237736,0.109934,0.41524,0.017535,0.083928,0.247907,0.042164,0.019411
2380,2023,0,1.996787,1.494711,0.407027,1.686417,0.050984,0.08598,0.116691,0.392098,0.436914,2.303014,1.349668,0.0253,0.292896,0.320397,0.613389,0.085978,0.020725,0.141251,0.065694,0.000539
2381,2023,0,2.316721,1.816178,0.429812,1.753808,0.065041,0.11407,0.09396,0.207515,0.692222,3.431996,4.342364,-0.0406,0.677669,0.128402,0.336585,0.066183,0.054415,0.208597,0.037596,-0.00781
2384,2023,0,1.257482,0.904879,0.590046,2.439299,0.044286,0.108027,0.058395,0.151839,0.758393,4.362827,4.534825,0.0664,0.316222,0.262293,0.245223,0.087473,0.019465,0.279801,0.028448,0.00562
2390,2023,0,2.628784,2.142631,0.227463,1.294436,0.038266,0.049533,0.054756,0.190157,0.698849,2.247034,5.228191,0.0329,0.35495,0.045255,-0.55004,-0.05601,0.019489,0.263317,0.061049,0.004296
2392,2023,0,2.069226,1.67493,0.381988,1.618091,0.046078,0.074558,0.070294,0.183711,0.6555,2.171788,3.624196,-0.0825,0.094144,0.008932,-0.11427,0.137183,0.061817,0.127174,0.03501,0.000212
2394,2023,0,2.0765,1.375454,0.367107,1.580046,0.023707,0.037458,0.034628,0.169241,0.684618,8.484196,2.841485,-0.1189,0.263349,-0.131249,-0.652074,0.057682,0.03028,0.349899,0.050754,0.006329
2396,2023,0,1.902119,1.209165,0.409285,1.692864,0.046436,0.07861,0.044957,0.362564,1.032892,6.777777,2.44615,0.0264,0.704714,0.189249,0.068919,0.063908,0.011526,0.090264,0.048801,3.7e-05
2397,2023,1,0.762694,0.395974,0.557738,2.261105,0.008683,0.019633,0.010608,0.412352,0.81855,17.44481,2.420985,0.0412,0.151609,0.498685,-1.796178,-0.050662,0.051959,0.372764,0.052269,0.007998
2402,2023,0,1.384189,0.912712,0.46976,1.88594,0.034912,0.065842,0.046339,0.195844,0.753403,3.665225,2.84881,-0.0258,0.25046,0.069436,-1.00911,0.173012,0.028512,0.151386,0.045792,0.00073
2404,2023,0,1.865773,1.411063,0.397943,1.660972,0.064845,0.107706,0.053736,0.140968,1.206734,9.157456,5.797834,-0.0597,0.47252,-0.032751,0.112326,0.028,0.012913,0.092117,0.035985,-0.005196
2406,2023,0,4.218267,3.446063,0.165684,1.198587,0.019531,0.02341,0.07189,0.227708,0.271682,2.888681,2.072944,-0.0366,1.014702,0.23754,0.660842,0.056493,0.083399,0.218966,0.06919,0.004489
2407,2023,0,1.795534,1.56296,0.48381,1.937269,0.028111,0.054459,0.053684,0.162543,0.523638,5.736554,6.341714,-0.0473,0.634286,-0.104981,-0.837085,0.24986,0.019284,0.311536,0.04441,0.001403
2409,2023,0,1.699195,1.202788,0.312977,1.455556,0.047574,0.069247,0.126667,0.313258,0.375588,4.067836,1.963581,-0.0006,0.607507,-0.018937,-0.369276,0.189407,0.031314,0.140346,0.086405,-0.004758
2415,2023,0,2.54774,2.11517,0.408248,1.689897,0.109153,0.184457,0.169641,0.444402,0.643436,2.494469,2.583725,0.0809,1.112737,0.183946,0.511957,0.164492,0.013039,0.082884,0.031002,-0.008392
2418,2023,0,1.540947,1.322816,0.427133,1.745606,0.008056,0.014063,0.009289,0.090075,0.867331,4.688172,9.893054,0.0149,0.052627,0.170955,-2.23214,-0.167152,0.049673,0.159804,0.04114,0.013238
2422,2023,0,1.830264,1.446019,0.368656,1.583922,0.0726,0.114993,0.123364,0.524305,0.588506,4.581469,2.657831,0.086,0.459149,0.140075,-0.109261,0.065746,0.035032,0.267457,0.053233,0.010896
2429,2023,0,2.01369,1.665371,0.430204,1.755013,0.061721,0.108321,0.09608,0.188282,0.642393,3.70122,5.20274,0.0345,0.408666,-0.095258,-0.408165,0.043561,0.015678,0.270528,0.012731,0.003745
2430,2023,0,1.343123,1.04809,0.554306,2.243691,0.056366,0.126468,0.095801,0.229114,0.588365,7.977122,4.109669,0.0724,0.264691,0.057724,0.123787,0.175787,0.02278,0.294305,0.059898,0.007714
2434,2023,0,1.117746,0.881323,0.447509,1.809985,0.02731,0.049431,0.049674,0.177423,0.549787,3.753726,4.96109,-0.0104,0.104607,0.194239,-1.279026,0.065781,0.052462,0.250884,0.027424,0.008198
2436,2023,0,1.451994,1.294623,0.577714,2.368063,0.008307,0.019672,0.023148,0.233213,0.358874,2.908096,6.494194,-0.0362,0.467183,-0.035931,-1.218493,0.255495,0.016121,0.32505,0.089672,0.017751
2437,2023,1,0.817467,0.682456,0.457492,1.843289,0.040826,0.075253,0.049009,0.583894,0.833015,12.794956,5.731004,0.0107,0.503463,-0.073165,-1.514948,-0.226238,0.060683,0.334841,0.066715,0.011924
2438,2023,0,1.435802,1.052925,0.439318,1.783541,0.045992,0.082029,0.126049,0.316891,0.364877,2.111389,1.720493,-0.0133,0.281259,0.08442,-0.116297,0.007882,0.018484,0.34336,0.054583,0.009261
2442,2023,0,1.436473,1.18725,0.547386,2.209387,0.029024,0.064125,0.025842,0.095841,1.123129,4.744783,9.262916,-0.0603,0.168928,0.03163,-0.861131,0.125389,0.066181,0.202998,0.037726,0.008718
2443,2023,0,3.995408,2.817321,0.226832,1.29338,0.068679,0.088829,0.055449,0.122977,1.238593,6.451925,4.780333,0.071,0.983038,-0.051462,-0.400459,-0.020749,0.029844,0.180814,0.018328,-0.001055
2444,2023,0,2.494029,1.887013,0.237313,1.311154,0.086097,0.112886,0.155052,0.318012,0.555279,5.200689,2.901224,0.0669,1.177501,-0.310608,-0.714483,0.058479,0.045111,0.087727,0.071014,-0.018985
2445,2023,0,4.617699,3.768833,0.170379,1.20537,0.048805,0.058828,0.179196,0.255907,0.272353,2.324711,1.590871,-0.0295,0.109837,-0.209283,-0.51679,-0.012418,0.018892,0.110633,0.054159,-0.006956
2448,2023,0,1.49943,1.057681,0.343202,1.522539,0.057059,0.086874,0.113625,0.269116,0.502165,3.752039,2.890227,-0.0036,0.167758,0.276525,-0.313925,0.111111,0.027281,0.304626,0.071546,0.009908
2449,2023,0,1.695,1.290052,0.417224,1.715924,0.013106,0.022489,0.024151,0.119236,0.542662,6.941978,3.291088,0.0099,0.486515,-0.003211,-0.833912,-0.008125,0.019815,0.273409,0.039013,-0.004972
2451,2023,0,1.814019,1.549276,0.481846,1.929928,0.01093,0.021095,0.016587,0.115331,0.658951,2.289243,6.200695,0.0194,0.141777,0.055048,0.685,0.001704,0.020512,0.158297,0.025923,0.022427
2452,2023,0,3.329401,2.803593,0.302258,1.433194,0.052714,0.07555,0.114407,0.344446,0.460761,1.687692,2.703978,0.0272,1.10285,0.038275,-0.899979,-0.004531,0.033495,0.152599,0.072686,0.000152
2454,2023,1,1.789756,1.494292,0.410592,1.696618,0.016537,0.028056,0.025621,0.166093,0.64542,4.11294,4.608959,-0.0049,0.249352,-0.208395,-1.015903,0.046237,0.040257,0.182921,0.040695,-0.001265
2463,2023,0,1.561063,1.212804,0.386534,1.630082,0.092889,0.151417,0.166644,0.311704,0.557408,3.326337,3.517106,0.1221,0.415593,0.23151,0.219807,0.282703,0.023381,0.230083,0.021905,-0.00762
2471,2023,1,1.102498,0.957288,0.7027,3.363608,0.043777,0.147249,0.04069,0.10308,1.075868,2.593669,9.622544,0.0065,0.093447,0.276591,-1.417099,0.001737,0.027242,0.069161,0.024961,0.01487
2472,2023,0,1.406607,0.92459,0.366965,1.579691,0.063316,0.10002,0.103285,0.222432,0.61302,4.004257,3.441426,0.0655,0.217101,0.007456,-0.044848,0.02141,0.034369,0.40071,0.040804,0.004325
2478,2023,0,2.263142,1.761259,0.308085,1.445264,0.102987,0.148843,0.120902,0.187619,0.851825,7.266223,4.623978,0.0026,0.50117,-0.066607,-0.062733,0.065987,0.020519,0.263614,0.02036,-0.016912
2479,2023,0,0.771146,0.564157,0.497261,1.989104,0.03532,0.070255,0.068298,0.178,0.517142,18.607824,5.485102,0.0008,0.232763,0.141049,-0.287486,-0.062165,0.02905,0.483577,0.043732,0.019465
2481,2023,0,1.412774,0.957599,0.3246,1.480603,0.024105,0.03569,0.037342,0.1481,0.645522,10.856975,4.457784,-0.0213,0.204504,0.517638,0.602484,-0.030408,0.040298,0.507412,0.029214,0.000893
2483,2023,0,1.274373,1.074557,0.601272,2.507975,0.018767,0.047066,0.02799,0.204266,0.670486,5.7559,4.866855,0.0314,0.500855,0.147958,-1.977951,0.033422,0.045607,0.191231,0.049009,0.011165
2484,2023,0,3.0179,2.267388,0.235474,1.308,0.097818,0.127945,0.146639,0.260759,0.667065,3.049784,3.260781,0.0283,0.665808,-0.182462,-0.137231,0.099054,0.020476,0.272214,0.031987,-0.002152
2486,2023,0,4.399456,2.990829,0.156807,1.185968,0.042439,0.050332,0.052774,0.252267,0.804172,6.368818,3.159891,0.0523,1.662416,-0.033089,-1.04101,-0.027349,0.009307,0.213525,0.084812,-0.005718
2487,2023,0,2.489087,1.961628,0.323786,1.478821,0.041581,0.061491,0.0983,0.234375,0.422999,2.654342,2.14256,0.0301,0.648989,-0.220257,-0.873126,-0.091863,0.026411,0.153035,0.035985,0.014878
2498,2023,0,3.02855,2.494566,0.250432,1.334101,0.072107,0.096198,0.077765,0.196583,0.927244,2.779873,5.889078,0.0457,0.635274,-0.150952,-0.817058,0.056863,0.051888,0.10143,0.022868,0.000819
2508,2023,0,1.939741,1.684557,0.366455,1.578419,0.102187,0.161295,0.153069,0.506543,0.667593,6.188839,3.626412,0.1002,0.314431,0.090089,-0.345177,0.115673,0.012787,0.102549,0.041923,-0.016866
2511,2023,0,1.494116,1.150716,0.426537,1.743792,0.034721,0.060545,0.033861,0.331518,1.025394,6.687067,4.931047,0.0394,0.534352,0.392629,1.069104,0.146447,0.025374,0.288139,0.043526,-0.003462
2516,2023,0,3.406032,2.92138,0.175785,1.213275,0.038453,0.046655,0.094275,0.253447,0.407885,2.016515,4.0464,-0.0205,0.415661,0.121087,-0.530639,0.003693,0.016912,0.259189,0.068978,0.001
2518,2023,0,1.977422,1.495274,0.373785,1.596895,0.126574,0.202125,0.160156,0.328939,0.790316,3.946664,3.317328,0.0154,0.571152,0.100621,-0.20789,0.106504,0.037008,0.159199,0.024035,-0.011282
2519,2023,0,2.741519,1.933909,0.288215,1.404919,0.041393,0.058154,0.163701,0.378815,0.25286,2.716197,0.696438,0.1428,0.69958,0.048915,1.538506,0.228578,0.019909,0.156435,0.086178,-0.006586
2521,2023,0,2.205246,1.851652,0.254822,1.341962,0.047444,0.063669,0.064971,0.139774,0.730244,5.318788,7.043309,0.0463,0.260788,-0.043933,-0.275003,0.058758,0.023334,0.260097,0.022664,0.004285
2522,2023,0,1.47474,0.899496,0.371161,1.590233,0.018667,0.029684,0.039628,0.185114,0.471047,14.220577,2.254684,0.0015,0.470219,-0.065051,-1.00413,0.000747,0.02638,0.404667,0.051894,0.004607
2526,2023,0,1.967036,1.526638,0.355286,1.551075,0.036239,0.05621,0.064262,0.236814,0.563926,2.160135,2.758365,-0.0975,0.192554,-0.340701,-1.799747,0.096263,0.070777,0.126849,0.04042,0.000723
